cls_0,cls_1,cls_2,cls_3,cls_4,max,mean,std,rank_0,rank_1,rank_2,DLD_sim_0,DLD_sim_1,DLD_sim_2,DLD_sim_3,DLD_sim_4,DLD_sim_5,DLD_sim_6,DLD_sim_7,DLD_sim_8,DLD_sim_9,DLD_sim_10,DLD_sim_11,DLD_sim_12,DLD_sim_13,DLD_sim_14,y
0.0045472378842532635,0.00033032699138857424,0.09976096451282501,0.40456050634384155,0.4908009469509125,0.4908009469509125,0.20000000298023224,0.20713657140731812,0.40456050634384155,0.4908009469509125,0.09976096451282501,414.40570068359375,411.7714538574219,410.26397705078125,413.64337158203125,410.8966064453125,409.27899169921875,415.3952941894531,412.87890625,411.25518798828125,415.43939208984375,413.4587707519531,412.03125,415.892822265625,413.38787841796875,411.84197998046875,3
3.133155956902556e-10,5.6119560387646317e-11,0.0006568702519871294,0.866043746471405,0.13329936563968658,0.866043746471405,0.19999998807907104,0.3369868993759155,0.866043746471405,0.13329936563968658,0.0006568702519871294,422.925537109375,421.3934631347656,420.0404357910156,422.554931640625,420.6004638671875,419.4843444824219,427.62518310546875,426.0540466308594,425.2359619140625,429.6474304199219,428.687744140625,427.76422119140625,429.2535095214844,427.8671569824219,427.10736083984375,3
1.4343136678363066e-09,7.276540481271354e-11,9.381362178828567e-05,0.9994813799858093,0.0004248287295922637,0.9994813799858093,0.20000000298023224,0.39974072575569153,0.9994813799858093,0.0004248287295922637,9.381362178828567e-05,416.8724365234375,414.7214660644531,413.3158874511719,416.27972412109375,413.560791015625,412.088134765625,420.4642333984375,418.462158203125,417.07183837890625,423.0832824707031,421.62359619140625,420.56512451171875,420.8362121582031,418.8504638671875,417.822021484375,3
0.02139861509203911,0.00018558681767899543,0.975100040435791,0.00331581081263721,7.748371403785549e-20,0.975100040435791,0.20000001788139343,0.38763099908828735,0.975100040435791,0.02139861509203911,0.00331581081263721,407.46533203125,404.23895263671875,402.2191162109375,406.86834716796875,402.1236572265625,400.18377685546875,408.1676025390625,405.6058349609375,403.96917724609375,406.8747863769531,403.76239013671875,401.42156982421875,394.341796875,390.7914123535156,388.63031005859375,4
1.5426934623974375e-05,0.002570139477029443,4.300146883906564e-06,2.0010294974781573e-05,0.99739009141922,0.99739009141922,0.19999998807907104,0.39869627356529236,2.0010294974781573e-05,0.99739009141922,0.002570139477029443,404.1340637207031,401.26953125,399.50885009765625,405.9449768066406,402.9466857910156,401.136474609375,403.84771728515625,400.845458984375,398.94183349609375,403.9381103515625,401.3802185058594,399.854248046875,407.6036682128906,404.9412536621094,403.4443359375,4
3.985337060363747e-10,2.185117781161594e-10,7.536221528425813e-05,0.003498874371871352,0.9964258074760437,0.9964258074760437,0.20000000298023224,0.3982151746749878,0.003498874371871352,0.9964258074760437,7.536221528425813e-05,419.0503234863281,416.7412109375,415.3172607421875,418.98486328125,416.4282531738281,415.0946350097656,422.7376708984375,420.8529357910156,419.6681823730469,424.05267333984375,422.18719482421875,420.85675048828125,425.81915283203125,423.99053955078125,422.9386901855469,4
0.0002471688494551927,1.0658895917003974e-05,0.0013887312961742282,0.15977266430854797,0.8385807871818542,0.8385807871818542,0.20000000298023224,0.32519134879112244,0.15977266430854797,0.8385807871818542,0.0013887312961742282,415.2449035644531,412.6811218261719,410.835693359375,414.1816711425781,411.4866943359375,409.94964599609375,415.9381103515625,413.00750732421875,411.54229736328125,417.0296936035156,414.81634521484375,413.38714599609375,417.36700439453125,415.3878173828125,414.13623046875,4
7.506439487769967e-06,0.0003297161019872874,0.0013099556090310216,0.9983477592468262,5.090904778626282e-06,0.9983477592468262,0.20000000298023224,0.39917415380477905,0.9983477592468262,0.0013099556090310216,0.0003297161019872874,409.08026123046875,406.39739990234375,404.4764404296875,410.11077880859375,407.67779541015625,405.94793701171875,410.7964172363281,408.0072021484375,406.3124084472656,412.7192077636719,410.3458251953125,408.6872253417969,409.3569030761719,406.0476989746094,404.1612548828125,4
0.0020122809801250696,6.29655119155359e-08,0.9979367256164551,4.684724990511313e-05,4.044789420731831e-06,0.9979367256164551,0.20000000298023224,0.3989691138267517,0.9979367256164551,0.0020122809801250696,4.684724990511313e-05,408.83056640625,405.70367431640625,403.93658447265625,405.9710693359375,402.2049560546875,399.9227294921875,411.02825927734375,407.8347473144531,405.81427001953125,407.3319396972656,404.67864990234375,402.7001037597656,406.68408203125,403.6785888671875,401.89849853515625,4
0.21335667371749878,2.1607649697275022e-11,0.7866432070732117,4.981589896146943e-08,8.750544982981011e-21,0.7866432070732117,0.19999998807907104,0.30473875999450684,0.7866432070732117,0.21335667371749878,4.981589896146943e-08,406.956298828125,403.3658447265625,400.7056884765625,399.6017761230469,395.43585205078125,392.97705078125,407.0343017578125,403.69476318359375,401.60357666015625,401.4274597167969,398.1382751464844,396.1919860839844,392.8009033203125,388.2559814453125,385.33038330078125,4
0.0007702501607127488,8.281640262453038e-09,0.00024687894620001316,0.998930037021637,5.277572927298024e-05,0.998930037021637,0.19999998807907104,0.3994651138782501,0.998930037021637,0.0007702501607127488,0.00024687894620001316,415.491943359375,412.854736328125,410.9427490234375,411.67877197265625,408.92877197265625,407.24151611328125,415.29901123046875,412.2594299316406,410.59326171875,417.515380859375,415.1681213378906,413.7738037109375,414.63775634765625,411.82598876953125,410.1451416015625,4
1.323561639629851e-16,5.883155016299674e-18,1.2771810276035467e-08,2.538049104217066e-09,1.0,1.0,0.20000000298023224,0.4000000059604645,1.0,1.2771810276035467e-08,2.538049104217066e-09,412.7880554199219,410.11444091796875,408.1799011230469,411.6898193359375,408.99658203125,407.2826232910156,418.47589111328125,416.16619873046875,414.8253173828125,417.86090087890625,415.7434997558594,414.24725341796875,424.16064453125,422.3554382324219,421.1272888183594,4
2.4398048026341712e-09,1.067245770924874e-11,0.00017436742200516164,0.00011864727275678888,0.9997069239616394,0.9997069239616394,0.19999998807907104,0.39985349774360657,0.9997069239616394,0.00017436742200516164,0.00011864727275678888,416.05560302734375,413.6475830078125,412.039306640625,414.61639404296875,411.621337890625,410.07269287109375,419.57464599609375,417.45947265625,415.88531494140625,419.43011474609375,417.1949462890625,415.90924072265625,422.1802673339844,420.3282470703125,419.06512451171875,4
4.8959196330889405e-39,1.4450381968345027e-05,1.9286709816018766e-14,8.228657282852214e-19,0.9999855756759644,0.9999855756759644,0.20000000298023224,0.39999279379844666,1.4450381968345027e-05,0.9999855756759644,1.9286709816018766e-14,399.52789306640625,394.89447021484375,391.433837890625,422.8369140625,420.92144775390625,419.1654052734375,416.703369140625,414.03851318359375,411.7473449707031,413.17034912109375,410.6424865722656,408.6142272949219,426.58636474609375,424.3731689453125,423.10894775390625,0
0.47736576199531555,0.4542839229106903,0.004663960542529821,0.04318317025899887,0.02050313726067543,0.47736576199531555,0.19999998807907104,0.21751269698143005,0.04318317025899887,0.47736576199531555,0.4542839229106903,419.726806640625,417.8021545410156,416.508056640625,419.71630859375,417.71978759765625,416.5513916015625,418.5227966308594,416.154541015625,414.73138427734375,419.1384582519531,417.0159912109375,415.47991943359375,419.137939453125,416.64044189453125,415.11102294921875,0
0.9808306694030762,1.8244955413138086e-07,0.01915586180984974,1.7434507171287805e-08,1.3249990843178239e-05,0.9808306694030762,0.19999998807907104,0.3904857635498047,0.9808306694030762,0.01915586180984974,1.3249990843178239e-05,419.9681701660156,417.94775390625,416.75299072265625,414.8114013671875,412.7810974121094,411.57904052734375,418.68316650390625,416.64569091796875,415.4042663574219,414.22552490234375,411.9884338378906,410.60955810546875,416.4605407714844,414.2041015625,412.7920837402344,0
2.0746797702031472e-07,0.7997198104858398,0.01208395604044199,2.6653132588624288e-15,0.18819601833820343,0.7997198104858398,0.19999998807907104,0.30825817584991455,0.7997198104858398,0.18819601833820343,0.01208395604044199,405.6581115722656,402.739501953125,400.92059326171875,410.7757568359375,407.7773742675781,405.92987060546875,409.67999267578125,406.23779296875,404.3726501464844,400.04022216796875,396.67657470703125,394.4311218261719,410.3193664550781,407.12713623046875,405.58966064453125,0
0.9974029660224915,1.0225795321616715e-08,0.0025966628454625607,4.731824532200335e-08,3.3702352197906293e-07,0.9974029660224915,0.20000000298023224,0.3987027704715729,0.9974029660224915,0.0025966628454625607,3.3702352197906293e-07,423.205078125,421.43792724609375,420.31427001953125,417.24761962890625,415.34490966796875,413.9689636230469,421.22900390625,419.3794860839844,418.3978271484375,417.9224853515625,415.8291015625,414.34185791015625,418.4879150390625,416.4896545410156,415.0792236328125,0
0.9989080429077148,1.973432517843321e-06,0.0009733095648698509,2.412265005802272e-11,0.00011655785783659667,0.9989080429077148,0.19999997317790985,0.3994542062282562,0.9989080429077148,0.0009733095648698509,0.00011655785783659667,415.26446533203125,412.51593017578125,411.0243835449219,410.675048828125,408.3191833496094,406.6759948730469,412.8148193359375,410.3030700683594,408.75311279296875,407.18218994140625,404.5080871582031,402.6678161621094,412.2756042480469,409.62664794921875,407.8464660644531,0
0.81510990858078,9.73074056673795e-05,0.18388475477695465,1.9338758025511105e-11,0.0009081373573280871,0.81510990858078,0.20000001788139343,0.3156639337539673,0.81510990858078,0.18388475477695465,0.0009081373573280871,418.4395751953125,416.49462890625,415.235595703125,415.80169677734375,413.3748779296875,411.96014404296875,418.1206970214844,415.9308776855469,414.62933349609375,410.78131103515625,408.2976989746094,406.6263732910156,416.382568359375,414.16815185546875,412.81951904296875,0
0.9808597564697266,0.010478935204446316,0.004115649498999119,0.0002130686625605449,0.004332688637077808,0.9808597564697266,0.20000001788139343,0.39044368267059326,0.010478935204446316,0.9808597564697266,0.004332688637077808,430.3309020996094,429.05474853515625,428.3781433105469,428.93902587890625,427.5555725097656,426.7298889160156,428.70849609375,427.215087890625,426.3664855957031,427.67095947265625,426.2815856933594,425.3765563964844,428.6539001464844,427.3628234863281,426.3247375488281,0
0.008103687316179276,0.1514378935098648,0.5891589522361755,4.616774410687308e-12,0.2512994408607483,0.5891589522361755,0.19999998807907104,0.21599018573760986,0.5891589522361755,0.2512994408607483,0.1514378935098648,420.590087890625,418.5352783203125,417.2850341796875,421.7552185058594,419.3775329589844,418.2054748535156,421.96612548828125,419.91070556640625,418.820068359375,413.81671142578125,411.3551025390625,409.95263671875,421.82830810546875,419.8050842285156,418.2113952636719,0
0.9971868395805359,4.336812344263308e-05,0.002464547986164689,4.940514317097744e-11,0.0003052901884075254,0.9971868395805359,0.20000000298023224,0.398594468832016,0.9971868395805359,0.002464547986164689,0.0003052901884075254,416.41693115234375,413.94561767578125,412.42022705078125,412.98541259765625,410.65081787109375,409.10369873046875,414.1150817871094,411.98638916015625,410.6784362792969,408.566162109375,406.0522155761719,404.43634033203125,413.63958740234375,411.375244140625,409.6766052246094,0
